Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO
3/03/2020 16:00;103;44;0;0;0;3;0,26;0
3/03/2020 17:00;52;27;0;0;0;2,6;0,14;0
3/03/2020 18:00;39;7;0;0;0;1,9;0,35;0
3/03/2020 19:00;87;39;0;0;0;1,5;0,98;0
3/03/2020 20:00;89;35;0;0;0;1,3;0,63;0
3/03/2020 21:00;93;30;0;0;0;1,3;1,15;0
3/03/2020 22:00;194;77;0;0;0;2;2,05;0
3/03/2020 23:00;150;64;0;0;0;2,6;1,55;0
4/03/2020 0:00;102;46;0;0;0;2,3;0,52;0
4/03/2020 1:00;105;42;0;0;0;2;0,31;0
4/03/2020 2:00;88;33;0;0;0;2,2;0,11;0
4/03/2020 3:00;81;26;0;0;0;2,3;0,07;0
4/03/2020 4:00;112;47;0;0;0;3,1;0,25;0
4/03/2020 5:00;148;58;0;0;0;2,6;0,78;0
4/03/2020 6:00;197;86;0;0;0;5,6;1,95;0
4/03/2020 7:00;181;77;0;0;0;5,2;2,38;0
4/03/2020 8:00;213;57;0;0;0;5,8;1,82;0
4/03/2020 9:00;162;66;0;0;0;3,9;1,05;0
4/03/2020 10:00;0;0;0;0;0;0;0;0
4/03/2020 11:00;0;0;0;0;0;0;0;0
4/03/2020 12:00;84;52;0;0;0;3,3;0,22;0
4/03/2020 13:00;90;39;0;0;0;4,8;0,23;0
4/03/2020 14:00;103;45;0;0;0;10,2;0,32;0
4/03/2020 15:00;114;47;0;0;0;6;0,49;0
4/03/2020 16:00;120;56;0;0;0;3,4;0,37;0
4/03/2020 17:00;104;34;0;0;0;3,2;0,27;0
4/03/2020 18:00;61;29;0;0;0;2,6;0,4;0
4/03/2020 19:00;77;26;0;0;0;2,3;0,67;0
4/03/2020 20:00;126;25;0;0;0;3,3;1,35;0
4/03/2020 21:00;130;45;0;0;0;2,4;1,01;0
4/03/2020 22:00;127;53;0;0;0;2,1;1,12;0
4/03/2020 23:00;102;47;0;0;0;1,6;0,84;0
5/03/2020 0:00;102;45;0;0;0;2;0,52;0
