Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC ug/m3
9/07/2024 11:00;3;3;4.1;4.1;8.2;0;0.24;19.1;0;0;0;0;0;0;0;
9/07/2024 12:00;6;6;5.6;5.1;10.6;0;0.28;19.3;0;0;0;0;0;0;0;
9/07/2024 13:00;8;3;4.8;4.4;9.2;0;0.26;18.8;0;0;0;0;0;0;0;
9/07/2024 14:00;9;2;4.7;3.5;8.1;0;0.25;18.8;0;0;0;0;0;0;0;
9/07/2024 15:00;10;4;4.5;3.5;7.9;0;0.26;18.8;0;0;0;0;0;0;0;
9/07/2024 16:00;6;3;5.9;5.4;11.3;0;0.3;17.1;0;0;0;0;0;0;0;
9/07/2024 17:00;5;5;5.9;6.1;12;0;0.38;15.5;0;0;0;0;0;0;0;
9/07/2024 18:00;6;6;5.8;6.1;11.8;0;0.39;15;0;0;0;0;0;0;0;
9/07/2024 19:00;8;6;7;7.2;14.2;0;0.45;13.9;0;0;0;0;0;0;0;
9/07/2024 20:00;7;5;3.8;8.4;12.3;0;0.35;13.7;0;0;0;0;0;0;0;
9/07/2024 21:00;7;3;4;6.5;10.5;0;0.31;14.4;0;0;0;0;0;0;0;
9/07/2024 22:00;8;5;7.1;8;15.1;0;0.5;11.5;0;0;0;0;0;0;0;
9/07/2024 23:00;10;4;3.2;5.3;8.4;0;0.27;12.8;0;0;0;0;0;0;0;
10/07/2024 0:00;5;1;3.4;4.4;7.7;0;0.28;11.4;0;0;0;0;0;0;0;
10/07/2024 1:00;9;0;3.6;3.7;7.3;0;0.23;12;0;0;0;0;0;0;0;
10/07/2024 2:00;6;5;1.3;2.3;3.6;0;0.2;15.7;0;0;0;0;0;0;0;
10/07/2024 3:00;4;2;1.2;1.9;3.2;0;0.18;15.4;0;0;0;0;0;0;0;
10/07/2024 4:00;4;1;1.7;2.6;4.3;0;0.2;10.2;0;0;0;0;0;0;0;
10/07/2024 5:00;4;4;2.9;4.2;7.1;0;0.24;10.2;0;0;0;0;0;0;0;
10/07/2024 6:00;17;4;9.2;8.5;17.6;0;0.45;10.4;0;0;0;0;0;0;0;
10/07/2024 7:00;25;5;22.5;13.8;36.3;0;0.83;4.6;0;0;0;0;0;0;0;
10/07/2024 8:00;27;15;27.5;17.1;44.6;0;0.97;5.9;0;0;0;0;0;0;0;
10/07/2024 9:00;5;3;8.5;5.9;14.4;0;0.35;17.4;0;0;0;0;0;0;0;
10/07/2024 10:00;7;2;3.6;2.7;6.3;0;0.22;22.4;0;0;0;0;0;0;0;
10/07/2024 11:00;7;6;6.7;4.9;11.5;0;0.31;20.1;0;0;0;0;0;0;0;
10/07/2024 12:00;6;5;6.4;5.5;11.9;0;0.31;19.7;0;0;0;0;0;0;0;
10/07/2024 13:00;8;6;5;3.8;8.8;0;0.29;21.1;0;0;0;0;0;0;0;
10/07/2024 14:00;11;8;5.1;4.8;9.9;0;0.28;21.6;0;0;0;0;0;0;0;
10/07/2024 15:00;6;4;3;2.5;5.5;0;0.25;22.8;0;0;0;0;0;0;0;
10/07/2024 16:00;4;3;3;3;6;0;0.24;23.3;0;0;0;0;0;0;0;
10/07/2024 17:00;8;6;4.6;4.5;9.1;0;0.35;21.1;0;0;0;0;0;0;0;
10/07/2024 18:00;14;8;4.4;6.3;10.7;0;0.39;19.7;0;0;0;0;0;0;0;
10/07/2024 19:00;12;10;8.1;9.9;17.9;0;0.52;15.2;0;0;0;0;0;0;0;
10/07/2024 20:00;22;12;9.7;10.1;19.9;0;0.58;10.3;0;0;0;0;0;0;0;
10/07/2024 21:00;25;15;9.5;8.4;17.9;0;0.38;11.1;0;0;0;0;0;0;0;
10/07/2024 22:00;27;14;6.8;7.5;14.3;0;0.42;10.9;0;0;0;0;0;0;0;
10/07/2024 23:00;30;14;5.9;6.2;12.1;0;0.36;11.5;0;0;0;0;0;0;0;
11/07/2024 0:00;26;13;5.1;5.5;10.6;0;0.32;11.5;0;0;0;0;0;0;0;
11/07/2024 1:00;26;11;5;4.5;9.5;0;0.27;11.3;0;0;0;0;0;0;0;
11/07/2024 2:00;33;16;4.7;4.5;9.2;0;0.23;9.4;0;0;0;0;0;0;0;
11/07/2024 3:00;41;19;4.8;5.1;9.9;0;0.23;9.1;0;0;0;0;0;0;0;
11/07/2024 4:00;38;18;3;3.5;6.4;0;0.17;11.6;0;0;0;0;0;0;0;
11/07/2024 5:00;31;16;4.6;4.4;9;0;0.19;9.6;0;0;0;0;0;0;0;
11/07/2024 6:00;36;21;15;8.8;23.8;0;0.42;7;0;0;0;0;0;0;0;
11/07/2024 7:00;50;22;38.4;17.3;55.7;0;0.98;4;0;0;0;0;0;0;0;
11/07/2024 8:00;68;23;57.6;23.3;80.8;0;1.18;7.2;0;0;0;0;0;0;0;
11/07/2024 9:00;22;13;4.9;5.1;10;0;0.27;24.8;0;0;0;0;0;0;0;
11/07/2024 10:00;31;11;0;0;0;0;0.24;23.3;0;0;0;0;0;0;0;
11/07/2024 11:00;38;10;3.8;3.2;7;0;0.22;22.2;0;0;0;0;0;0;0;
11/07/2024 12:00;44;12;5;4.8;9.9;0;0;0;0;0;0;0;0;0;0;
11/07/2024 13:00;46;15;3.7;2.8;6.6;0;0.21;0;0;0;0;0;0;0;0;
11/07/2024 14:00;47;17;2.4;1.7;4;0;0.2;21.8;0;0;0;0;0;0;0;
11/07/2024 15:00;45;13;2.6;1.3;3.9;0;0.2;22.2;0;0;0;0;0;0;0;
11/07/2024 16:00;52;22;2.8;2.1;4.9;0;0.2;22.6;0;0;0;0;0;0;0;
11/07/2024 17:00;50;23;3.6;3.6;7.2;0;0.23;23;0;0;0;0;0;0;0;
11/07/2024 18:00;46;18;3.5;4.9;8.4;0;0.25;23.2;0;0;0;0;0;0;0;
11/07/2024 19:00;50;26;4;6.8;10.8;0;0.3;22;0;0;0;0;0;0;0;
11/07/2024 20:00;65;27;6.4;11.3;17.7;0;0.49;15.1;0;0;0;0;0;0;0;
11/07/2024 21:00;52;24;4.7;9.1;13.8;0;0.35;17.1;0;0;0;0;0;0;0;
11/07/2024 22:00;51;23;2.7;5.9;8.6;0;0.28;20.2;0;0;0;0;0;0;0;
11/07/2024 23:00;54;24;3.3;6.5;9.8;0;0.31;18.3;0;0;0;0;0;0;0;
12/07/2024 0:00;58;25;2.8;4.8;7.6;0;0.25;18.8;0;0;0;0;0;0;0;
12/07/2024 1:00;52;18;2.4;3.6;6;0;0.24;19.1;0;0;0;0;0;0;0;
12/07/2024 2:00;45;18;2.6;4.7;7.3;0;0.21;18.1;0;0;0;0;0;0;0;
12/07/2024 3:00;38;15;1.9;4.5;6.4;0;0.23;13.9;0;0;0;0;0;0;0;
12/07/2024 4:00;40;19;2.1;4.7;6.7;0;0.21;12.3;0;0;0;0;0;0;0;
12/07/2024 5:00;43;19;6.5;8.7;15.2;0;0.27;9;0;0;0;0;0;0;0;
12/07/2024 6:00;59;18;20.8;16.5;37.3;0;0.62;3.9;0;0;0;0;0;0;0;
12/07/2024 7:00;78;35;47.3;22.3;69.6;0;1.27;1.7;0;0;0;0;0;0;0;
12/07/2024 8:00;112;45;76.8;30.7;107.4;0;1.6;3;0;0;0;0;0;0;0;
12/07/2024 9:00;90;31;48.9;34.9;83.8;0;1.22;8.7;0;0;0;0;0;0;0;
12/07/2024 10:00;30;17;8.3;8.4;16.7;0;0.4;25.1;0;0;0;0;0;0;0;
12/07/2024 11:00;33;15;3.7;4.7;8.4;0;0.28;25.7;0;0;0;0;0;0;0;
12/07/2024 12:00;35;13;5.2;5.4;10.5;0;0.32;24.3;0;0;0;0;0;0;0;
12/07/2024 13:00;29;10;3.5;4.4;7.8;0;0.3;27.9;0;0;0;0;0;0;0;
12/07/2024 14:00;37;18;5.5;9.3;14.8;0;0.39;24;0;0;0;0;0;0;1.1;
12/07/2024 15:00;21;21;9.2;10.4;19.7;0;0.54;13.8;0;0;0;0;0;0;2.2;
12/07/2024 16:00;24;12;14;15.3;29.3;0;0.66;12.8;0;0;0;0;0;0;0;
12/07/2024 17:00;9;9;5.8;7.2;12.9;0;0.39;16.6;0;0;0;0;0;0;0;
12/07/2024 18:00;17;6;8.4;8.9;17.2;0;0.53;13.1;0;0;0;0;0;0;0;
12/07/2024 19:00;7;4;6;10.7;16.8;0;0.52;13.8;0;0;0;0;0;0;0;
12/07/2024 20:00;10;6;4.4;8.3;12.7;0;0.4;18.3;0;0;0;0;0;0;0;
12/07/2024 21:00;13;5;3.4;8.9;12.3;0;0.38;21.8;0;0;0;0;0;0;0;
12/07/2024 22:00;7;3;2.5;5.6;8.1;0;0.29;23.7;0;0;0;0;0;0;0;
12/07/2024 23:00;6;4;5.1;7;12.1;0;0.39;17;0;0;0;0;0;0;0;
13/07/2024 0:00;8;5;5.6;6.8;12.4;0;0.41;13.7;0;0;0;0;0;0;0;
13/07/2024 1:00;7;3;5.6;7.5;13.1;0;0.33;12.2;0;0;0;0;0;0;0;
13/07/2024 2:00;3;2;3.4;4.6;8;0;0.18;14.5;0;0;0;0;0;0;0;
13/07/2024 3:00;3;3;2.6;3.5;6.2;0;0.17;16.1;0;0;0;0;0;0;0;
13/07/2024 4:00;0;4;3.2;6.4;9.5;0;0.21;8.9;0;0;0;0;0;0;0;
13/07/2024 5:00;0;3;5.6;5.9;11.5;0;0.23;10.5;0;0;0;0;0;0;0;
13/07/2024 6:00;4;4;7.2;7;14.2;0;0.3;9.5;0;0;0;0;0;0;0;
13/07/2024 7:00;15;7;10.7;12.1;22.8;0;0.46;9.6;0;0;0;0;0;0;0;
13/07/2024 8:00;5;5;6;8.2;14.1;0;0.32;13.2;0;0;0;0;0;0;0;
13/07/2024 9:00;4;4;14.1;14.7;28.9;0;0.47;10.3;0;0;0;0;0;0;0.2;
13/07/2024 10:00;13;5;9.2;9.6;18.8;0;0.34;14.2;0;0;0;0;0;0;0;
13/07/2024 11:00;7;3;5.5;5.4;11;0;0.26;17.6;0;0;0;0;0;0;0;
13/07/2024 12:00;2;1;6.2;6.1;12.3;0;0.27;17.7;0;0;0;0;0;0;0;
13/07/2024 13:00;3;0;4.7;4.4;9.2;0;0.24;18.7;0;0;0;0;0;0;0.1;
13/07/2024 14:00;4;1;3.6;3.7;7.3;0;0.24;18.1;0;0;0;0;0;0;0.3;
13/07/2024 15:00;3;3;3.9;3.2;7;0;0.23;17.7;0;0;0;0;0;0;0;
13/07/2024 16:00;5;5;5.7;5.7;11.3;0;0.27;16.1;0;0;0;0;0;0;0;
13/07/2024 17:00;5;5;4.4;4;8.4;0;0.25;15.5;0;0;0;0;0;0;0.1;
13/07/2024 18:00;9;4;4;4.9;8.9;0;0.26;15.4;0;0;0;0;0;0;0;
13/07/2024 19:00;7;5;5.3;6;11.3;0;0.3;14;0;0;0;0;0;0;0;
13/07/2024 20:00;14;8;10.2;9.5;19.7;0;0.47;9.7;0;0;0;0;0;0;0;
13/07/2024 21:00;30;14;12.5;10;22.5;0;0.53;6.5;0;0;0;0;0;0;0;
13/07/2024 22:00;25;8;12.4;10.6;23.1;0;0.46;8;0;0;0;0;0;0;0;
13/07/2024 23:00;21;7;10;8.6;18.6;0;0.44;8.4;0;0;0;0;0;0;0;
14/07/2024 0:00;8;5;7.9;6.8;14.7;0;0.33;7.1;0;0;0;0;0;0;0.1;
14/07/2024 1:00;7;0;5.8;4.9;10.7;0;0.3;7.2;0;0;0;0;0;0;0;
14/07/2024 2:00;15;4;7.5;5.7;13.3;0;0.34;4.5;0;0;0;0;0;0;0;
14/07/2024 3:00;8;2;6.1;6.2;12.3;0;0.26;5.4;0;0;0;0;0;0;0;
14/07/2024 4:00;12;2;7.5;5.6;13.2;0;0.25;5.3;0;0;0;0;0;0;0;
14/07/2024 5:00;9;4;7.3;7;14.4;0;0.28;3.6;0;0;0;0;0;0;0;
14/07/2024 6:00;6;4;9.7;10.2;19.9;0;0.39;1.9;0;0;0;0;0;0;0;
14/07/2024 7:00;17;7;24.3;11.8;36.1;0;0.75;2;0;0;0;0;0;0;0;
14/07/2024 8:00;19;11;18.8;11.4;30.2;0;0.56;6.3;0;0;0;0;0;0;0;
14/07/2024 9:00;8;8;4;4.9;8.9;0;0.22;16.7;0;0;0;0;0;0;0;
14/07/2024 10:00;4;4;3.3;3.6;6.9;0;0.19;19.2;0;0;0;0;0;0;0;
14/07/2024 11:00;2;2;1.8;1.9;3.8;0;0.19;19.8;0;0;0;0;0;0;0;
14/07/2024 12:00;4;4;1.7;1.5;3.3;0;0.18;20;0;0;0;0;0;0;0;
14/07/2024 13:00;5;3;1.6;1.2;2.8;0;0.18;20.4;0;0;0;0;0;0;0;
14/07/2024 14:00;2;0;2.6;1.9;4.5;0;0.19;19.1;0;0;0;0;0;0;0;
14/07/2024 15:00;0;0;2.8;1.9;4.8;0;0.2;18.3;0;0;0;0;0;0;0;
14/07/2024 16:00;2;2;3.6;2.3;5.9;0;0.21;18.3;0;0;0;0;0;0;0;
14/07/2024 17:00;1;1;2;1.9;3.9;0;0.22;18.6;0;0;0;0;0;0;0;
14/07/2024 18:00;7;1;2.5;3;5.5;0;0.25;17.2;0;0;0;0;0;0;0;
14/07/2024 19:00;8;4;3.9;4.9;8.8;0;0.29;15.2;0;0;0;0;0;0;0;
14/07/2024 20:00;0;6;1.5;1.5;3;0;0.22;17.8;0;0;0;0;0;0;0;
14/07/2024 21:00;4;4;1;1.7;2.8;0;0.2;18;0;0;0;0;0;0;0;
14/07/2024 22:00;9;9;2;4.5;6.6;0;0.32;12.6;0;0;0;0;0;0;0;
14/07/2024 23:00;6;6;2.3;3.2;5.5;0;0.26;11.7;0;0;0;0;0;0;0;
15/07/2024 0:00;6;2;2.9;3.8;6.7;0;0.28;11.5;0;0;0;0;0;0;0;
15/07/2024 1:00;4;4;5.8;5.8;11.6;0;0.45;7.6;0;0;0;0;0;0;0;
15/07/2024 2:00;5;5;7.8;7;14.8;0;0.43;6.8;0;0;0;0;0;0;0;
15/07/2024 3:00;6;6;5;8.9;14;0;0.44;6;0;0;0;0;0;0;0;
15/07/2024 4:00;5;4;4.1;7.1;11.2;0;0.38;7.7;0;0;0;0;0;0;0;
15/07/2024 5:00;9;7;13.3;12.8;26.1;0;0.55;2.4;0;0;0;0;0;0;0;
15/07/2024 6:00;16;8;21.1;12.9;34;0;0.65;1.1;0;0;0;0;0;0;0;
15/07/2024 7:00;14;5;17.5;12.2;29.7;0;0.64;7;0;0;0;0;0;0;0;
15/07/2024 8:00;25;5;32;21.4;53.4;0;0.92;4.2;0;0;0;0;0;0;0;
15/07/2024 9:00;19;10;12;9.6;21.6;0;0.54;11.1;0;0;0;0;0;0;0;
15/07/2024 10:00;6;6;6.6;5.1;11.8;0;0.4;14.1;0;0;0;0;0;0;0;
15/07/2024 11:00;3;3;4.5;3.2;7.7;0;0.37;15.5;0;0;0;0;0;0;0;
15/07/2024 12:00;6;1;5.2;3;8.2;0;0.35;15.5;0;0;0;0;0;0;0;
15/07/2024 13:00;6;3;3.6;2.5;6.1;0;0.34;16;0;0;0;0;0;0;0;
15/07/2024 14:00;8;3;2.9;1.8;4.7;0;0.34;15.6;0;0;0;0;0;0;0;
15/07/2024 15:00;9;2;2.8;1.7;4.5;0;0.33;15.7;0;0;0;0;0;0;0;
15/07/2024 16:00;5;4;4.6;3.3;7.8;0;0.4;15;0;0;0;0;0;0;0;
15/07/2024 17:00;10;4;4.2;2.5;6.7;0;0.4;13.4;0;0;0;0;0;0;0.1;
15/07/2024 18:00;14;14;9.7;8;17.7;0;0.68;7.3;0;0;0;0;0;0;0.6;
15/07/2024 19:00;10;7;4.3;2.5;6.8;0;0.43;9.7;0;0;0;0;0;0;0.9;
15/07/2024 20:00;10;5;9.7;11.4;21.1;0;0.58;5.7;0;0;0;0;0;0;0;
15/07/2024 21:00;8;5;20.2;17.1;37.3;0;0.78;2.3;0;0;0;0;0;0;0;
15/07/2024 22:00;13;4;19.5;10.8;30.3;0;0.75;1.1;0;0;0;0;0;0;0;
15/07/2024 23:00;12;7;12.9;6.9;19.9;0;0.62;2.7;0;0;0;0;0;0;0;
16/07/2024 0:00;8;5;5.6;6.5;12.1;0;0.43;5.1;0;0;0;0;0;0;0;
16/07/2024 1:00;3;2;2.4;2.9;5.3;0;0.31;10;0;0;0;0;0;0;0;
16/07/2024 2:00;2;2;1.1;1.1;2.2;0;0.3;14;0;0;0;0;0;0;0;
16/07/2024 3:00;3;3;1.1;1.9;3;0;0.3;13.2;0;0;0;0;0;0;0;
16/07/2024 4:00;5;1;1.4;2.5;3.9;0;0.29;14.2;0;0;0;0;0;0;0;
16/07/2024 5:00;5;1;1.1;0.7;1.8;0;0.28;18.9;0;0;0;0;0;0;0;
16/07/2024 6:00;2;2;2.4;2.2;4.6;0;0.31;17.1;0;0;0;0;0;0;0;
16/07/2024 7:00;6;0;7.4;7;14.4;0;0.45;13.8;0;0;0;0;0;0;0;
16/07/2024 8:00;15;14;16.1;10.5;26.7;0;0;10.7;0;0;0;0;0;0;0;
16/07/2024 9:00;12;8;11.4;6.7;18.2;0;0;13.8;0;0;0;0;0;0;0;
16/07/2024 10:00;8;4;8.6;5.6;14.3;0;0.46;16.3;0;0;0;0;0;0;0;
16/07/2024 11:00;5;4;6.2;3.3;9.5;0;0.4;17.2;0;0;0;0;0;0;0;
16/07/2024 12:00;10;3;4.4;2.2;6.6;0;0.37;18.7;0;0;0;0;0;0;0;
16/07/2024 13:00;12;2;4.4;2.1;6.5;0;0.38;19.1;0;0;0;0;0;0;0;
16/07/2024 14:00;14;3;5.2;3.1;8.3;0;0.4;17.9;0;0;0;0;0;0;0;
16/07/2024 15:00;7;1;4.5;2.4;6.9;0;0.37;16.5;0;0;0;0;0;0;0;
16/07/2024 16:00;3;2;5.2;3;8.2;0;0.4;16;0;0;0;0;0;0;0;
16/07/2024 17:00;6;6;7.1;4.4;11.4;0;0.47;15.2;0;0;0;0;0;0;0;
16/07/2024 18:00;6;6;5.9;5.1;11;0;0.5;14.7;0;0;0;0;0;0;0;
16/07/2024 19:00;4;4;5;5.5;10.4;0;0.51;14;0;0;0;0;0;0;0;
16/07/2024 20:00;15;11;7.3;8.6;15.9;0;0.57;11.6;0;0;0;0;0;0;0;
16/07/2024 21:00;12;6;8.9;8.8;17.7;0;0.56;10.6;0;0;0;0;0;0;0;
16/07/2024 22:00;7;3;4.6;5.6;10.2;0;0.46;13.5;0;0;0;0;0;0;0;
16/07/2024 23:00;5;3;3.1;4.1;7.1;0;0.41;15;0;0;0;0;0;0;0;
17/07/2024 0:00;7;0;2.5;2.7;5.1;0;0.35;15.9;0;0;0;0;0;0;0;
17/07/2024 1:00;7;6;1.4;2.3;3.6;0;0.26;15.9;0;0;0;0;0;0;0;
17/07/2024 2:00;9;9;4;5.3;9.3;0;0.3;9.5;0;0;0;0;0;0;0;
17/07/2024 3:00;4;4;1.8;3.9;5.7;0;0.26;10.5;0;0;0;0;0;0;0;
17/07/2024 4:00;3;1;2.6;3.8;6.4;0;0.28;7.5;0;0;0;0;0;0;0;
17/07/2024 5:00;9;4;8.1;9.6;17.7;0;0.42;3.8;0;0;0;0;0;0;0;
17/07/2024 6:00;12;6;19.9;13.8;33.7;0;0.62;2.5;0;0;0;0;0;0;0;
17/07/2024 7:00;32;14;52;20.2;72.3;0;1.25;2;0;0;0;0;0;0;0;
17/07/2024 8:00;43;18;61.8;25.7;87.5;0;1.47;2.9;0;0;0;0;0;0;0;
17/07/2024 9:00;16;6;14.5;13.1;27.6;0;0.65;9;0;0;0;0;0;0;0;
17/07/2024 10:00;8;6;10.3;9.6;19.9;0;0.45;12.4;0;0;0;0;0;0;0;
17/07/2024 11:00;5;5;9.8;8.8;18.6;0;0.46;13.9;0;0;0;0;0;0;0;
17/07/2024 12:00;9;5;5.7;4.9;10.6;0;0.35;16.2;0;0;0;0;0;0;0;
17/07/2024 13:00;10;3;8.4;5.6;14;0;0.4;15.1;0;0;0;0;0;0;0;
17/07/2024 14:00;6;2;7.6;4.6;12.2;0;0.4;14.4;0;0;0;0;0;0;0;
17/07/2024 15:00;4;2;6.5;4.6;11.1;0;0.36;14.7;0;0;0;0;0;0;0;
17/07/2024 16:00;6;1;7;6.2;13.2;0;0.41;14.5;0;0;0;0;0;0;0;
17/07/2024 17:00;7;3;6.5;6;12.5;0;0.43;14.1;0;0;0;0;0;0;0;
17/07/2024 18:00;5;4;8.2;7.9;16.1;0;0.56;12.6;0;0;0;0;0;0;0;
17/07/2024 19:00;8;3;7.1;9;16.1;0;0.54;10.9;0;0;0;0;0;0;0;
17/07/2024 20:00;7;5;9.7;10.5;20.3;0;0.61;8.1;0;0;0;0;0;0;0;
17/07/2024 21:00;12;10;11.9;12.6;24.5;0;0.65;5.4;0;0;0;0;0;0;0;
17/07/2024 22:00;12;6;9.8;9;18.9;0;0.59;5.8;0;0;0;0;0;0;0;
17/07/2024 23:00;11;2;6.2;6.4;12.6;0;0.47;7.1;0;0;0;0;0;0;0;
18/07/2024 0:00;7;2;7.8;6;13.8;0;0.43;6.1;0;0;0;0;0;0;0;
18/07/2024 1:00;5;5;3;4;7;0;0.35;7.6;0;0;0;0;0;0;0;
18/07/2024 2:00;7;5;7.8;6.5;14.3;0;0.45;4;0;0;0;0;0;0;0;
18/07/2024 3:00;6;2;2.6;8;10.7;0;0.4;2.4;0;0;0;0;0;0;0;
18/07/2024 4:00;3;1;2.7;6;8.7;0;0.35;3.2;0;0;0;0;0;0;0;
18/07/2024 5:00;4;4;6.7;6.9;13.6;0;0.38;2.3;0;0;0;0;0;0;0;
18/07/2024 6:00;7;3;15.7;12.2;27.8;0;0.59;1.4;0;0;0;0;0;0;0.2;
18/07/2024 7:00;23;13;43.5;19.5;63;0;1.05;0.8;0;0;0;0;0;0;0;
18/07/2024 8:00;30;12;41.5;19.9;61.4;0;1.26;2.7;0;0;0;0;0;0;0;
18/07/2024 9:00;11;8;11;9.1;20.2;0;0.56;9.9;0;0;0;0;0;0;0;
18/07/2024 10:00;6;4;0;0;0;0;0.4;12.3;0;0;0;0;0;0;0;
18/07/2024 11:00;8;2;5.1;3.3;8.4;0;0.35;14.6;0;0;0;0;0;0;0;
18/07/2024 12:00;7;1;0;0;0;0;0;13.2;0;0;0;0;0;0;0;
18/07/2024 13:00;6;5;6;6.1;12.1;0;0.39;0;0;0;0;0;0;0;0;
18/07/2024 14:00;6;6;4.9;3.7;8.6;0;0.38;14.9;0;0;0;0;0;0;0;
18/07/2024 15:00;5;4;4.4;3.3;7.7;0;0.38;15;0;0;0;0;0;0;0;
18/07/2024 16:00;6;4;5.9;5.1;11.1;0;0.43;13.5;0;0;0;0;0;0;0;
18/07/2024 17:00;6;5;4.6;4.2;8.8;0;0.43;14.2;0;0;0;0;0;0;0;
18/07/2024 18:00;9;5;8.1;8.9;16.9;0;0.61;10.2;0;0;0;0;0;0;0;
18/07/2024 19:00;25;4;12.7;15;27.7;0;0.85;5.6;0;0;0;0;0;0;0;
18/07/2024 20:00;22;17;15.4;15.7;31.1;0;0.83;4.4;0;0;0;0;0;0;0;
18/07/2024 21:00;16;6;9.8;9.7;19.5;0;0.61;7;0;0;0;0;0;0;0;
18/07/2024 22:00;5;4;7.7;8.5;16.2;0;0.55;8;0;0;0;0;0;0;0;
18/07/2024 23:00;1;1;5.1;6.7;11.8;0;0.45;10.9;0;0;0;0;0;0;0;
19/07/2024 0:00;3;3;1.9;3.6;5.5;0;0.36;13.2;0;0;0;0;0;0;0;
19/07/2024 1:00;2;2;3.1;5.4;8.5;0;0.32;9.5;0;0;0;0;0;0;0;
19/07/2024 2:00;2;0;2;4.1;6.1;0;0.31;7;0;0;0;0;0;0;0;
19/07/2024 3:00;4;3;2.6;8.6;11.3;0;0.34;5.4;0;0;0;0;0;0;0;
19/07/2024 4:00;20;9;3.4;17.1;20.5;0;0.41;3;0;0;0;0;0;0;0;
19/07/2024 5:00;12;8;6.2;17.7;23.9;0;0.39;1.9;0;0;0;0;0;0;0;
19/07/2024 6:00;25;7;16.8;19.5;36.3;0;0.57;0.9;0;0;0;0;0;0;0;
19/07/2024 7:00;46;18;49.7;24.5;74.2;0;0.9;0.8;0;0;0;0;0;0;0;
19/07/2024 8:00;46;14;45.8;26.3;72.1;0;1.11;1.7;0;0;0;0;0;0;0;
19/07/2024 9:00;21;10;19.3;16.6;35.8;0;0.67;6.8;0;0;0;0;0;0;0;
19/07/2024 10:00;19;5;10.4;9.2;19.6;0;0.45;12.5;0;0;0;0;0;0;0;
19/07/2024 11:00;10;2;10.1;8.1;18.2;0;0.47;14.2;0;0;0;0;0;0;0;
19/07/2024 12:00;13;5;9.5;6.8;16.3;0;0.43;15.1;0;0;0;0;0;0;0;
19/07/2024 13:00;9;4;4.8;3.4;8.2;0;0.32;16.1;0;0;0;0;0;0;0;
19/07/2024 14:00;4;1;4.1;2.7;6.9;0;0.3;16.6;0;0;0;0;0;0;0;
19/07/2024 15:00;5;3;4.8;3.2;8;0;0.32;16.3;0;0;0;0;0;0;0;
19/07/2024 16:00;5;2;5.4;3.1;8.5;0;0.34;15.6;0;0;0;0;0;0;0;
19/07/2024 17:00;4;1;3.8;2.8;6.6;0;0.35;15.9;0;0;0;0;0;0;0;
19/07/2024 18:00;6;3;6.7;6;12.7;0;0.46;13.3;0;0;0;0;0;0;0;
19/07/2024 19:00;8;5;7.3;10.6;17.9;0;0.53;9.9;0;0;0;0;0;0;0;
19/07/2024 20:00;8;8;10.7;12.5;23.2;0;0.54;8.5;0;0;0;0;0;0;0;
19/07/2024 21:00;8;5;11;12.8;23.8;0;0.55;7.2;0;0;0;0;0;0;0;
19/07/2024 22:00;32;16;19;14.9;33.9;0;0.84;4.2;0;0;0;0;0;0;0;
19/07/2024 23:00;32;19;23.5;18.1;41.6;0;0.93;1.1;0;0;0;0;0;0;0;
20/07/2024 0:00;14;5;18.9;15.3;34.2;0;0.77;1.4;0;0;0;0;0;0;0;
20/07/2024 1:00;9;3;8.1;7.6;15.7;0;0.53;4.5;0;0;0;0;0;0;0;
20/07/2024 2:00;10;2;9.3;8.5;17.8;0;0.55;2.5;0;0;0;0;0;0;0;
20/07/2024 3:00;25;11;17.3;15.1;32.4;0;0.65;0.6;0;0;0;0;0;0;0.1;
20/07/2024 4:00;17;13;16;15;31;0;0.68;0.3;0;0;0;0;0;0;0;
20/07/2024 5:00;12;10;9.9;12.5;22.3;0;0.51;0.5;0;0;0;0;0;0;0;
20/07/2024 6:00;20;7;22.5;14.9;37.4;0;0.66;1.5;0;0;0;0;0;0;0;
20/07/2024 7:00;20;11;27.7;16.1;43.8;0;0.75;1.9;0;0;0;0;0;0;0;
20/07/2024 8:00;9;7;4.1;4.9;9.1;0;0.32;11.8;0;0;0;0;0;0;0.1;
20/07/2024 9:00;7;4;7.8;8.4;16.1;0;0.41;10;0;0;0;0;0;0;0.1;
20/07/2024 10:00;9;2;5;4;9;0;0.3;13.8;0;0;0;0;0;0;0;
20/07/2024 11:00;4;0;3.6;2.5;6;0;0.26;15.3;0;0;0;0;0;0;0;
20/07/2024 12:00;1;0;4.1;3.2;7.3;0;0.28;15.6;0;0;0;0;0;0;0;
20/07/2024 13:00;1;1;3;2.2;5.2;0;0.27;16.3;0;0;0;0;0;0;0;
20/07/2024 14:00;5;5;3.2;2.2;5.3;0;0.27;16.2;0;0;0;0;0;0;0;
20/07/2024 15:00;13;5;3.4;2.4;5.7;0;0.28;16.1;0;0;0;0;0;0;0;
20/07/2024 16:00;10;10;2.5;2.4;4.9;0;0.28;16.6;0;0;0;0;0;0;0;
20/07/2024 17:00;6;6;2.9;2.6;5.5;0;0.29;16.4;0;0;0;0;0;0;0;
20/07/2024 18:00;5;2;3.3;4.2;7.4;0;0.33;14.7;0;0;0;0;0;0;0;
